signal_date,code,dragon_tiger_positive
2010-09-02,300115,True
2012-07-09,300115,True
2012-12-17,300115,True
2013-01-18,300115,True
2015-02-27,300115,True
2015-07-08,300115,True
2015-07-10,300115,True
2016-11-14,300115,True
2017-01-03,300115,True
2017-07-19,300115,True
2018-03-30,300115,True
2019-02-22,300115,True
2019-11-13,300115,True
2019-12-05,300115,True
2020-02-21,300115,True
2020-06-16,300115,True
2022-05-31,300115,True
2023-06-06,300115,True
2025-04-07,300115,True
2025-09-18,300115,True
2025-09-22,300115,True
