signal_date,code,dragon_tiger_positive
2007-06-20,600089,True
2007-06-22,600089,True
2007-06-25,600089,True
2007-10-15,600089,True
2007-10-16,600089,True
2008-01-15,600089,True
2008-08-14,600089,True
2010-08-24,600089,True
2013-10-21,600089,True
2015-07-16,600089,True
2021-08-31,600089,True
2025-11-05,600089,True
