signal_date,code,dragon_tiger_positive
2006-09-07,600406,True
2006-11-03,600406,True
2006-12-18,600406,True
2007-04-19,600406,True
2010-05-21,600406,True
2010-06-18,600406,True
2010-08-18,600406,True
2010-10-13,600406,True
2011-10-14,600406,True
2013-03-18,600406,True
2013-09-30,600406,True
2015-03-27,600406,True
2019-03-12,600406,True
2022-03-16,600406,True
