signal_date,rank,code,name,push_level,emotion_score,day_return_pct,pre5_return_pct,market_regime,market_1d_pct,market_5d_pct,market_price_date,market_lag_days,market_source,relative_1d_pct,relative_5d_pct,close_position,volume_ratio_5,dist_ma20_pct,consecutive_days,rank_change,capture_type,snapshot_time,reasons,risks,suggested_action,strategy_version
2026-05-18,27,603667,五洲新春,普通观察,83.17,7.72,6.04,震荡,-0.96,0.44,2026-05-15,3,common_index_cache,8.68,5.6,0.799,1.58,15.4,3,-18.0,intraday_1430,2026-05-18 14:30:00,人气Top50；当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；震荡市里承接未失控；v3热点早段优先,v3尾盘半板但封单不强,尾盘版：保留在候选池，尽量只看尾盘收回高位或缩量稳住的票。,v3
